Quel IEP est un grand établissement ,IEP de Paris
Quel IEP est un grand établissement ,IEP de Paris
A quoi sont conventionnés les autres IEP,universités ou des instituts internes
"De quel registre relève le terme ""sciences PO""",le langage familier
"De quel registre relève le terme ""sciences PO""",surnom
"De quel registre relève le terme ""sciences PO""",familier
Qu'est-ce qui est associé à l'IEP de Paris ,FNSP
A quoi sert un haut fourneau ,produit de la fonte
Que fait-on de la fonte en fusion ,acier naturel
Pourquoi il y a pleins de haut fourneaux ,on a su valoriser la fonte
Quand est-ce qu'a été créé le haut fourneau en Europe ,après le XIIe siècle
Quand est-ce qu'a été créé le haut fourneau en Europe ,après le XIIe siècle
Quand est-ce qu'a été créé le haut fourneau en Europe ,XIIe siècle
Où a été utilisé le premier haut fourneau ,Chine
qui a gagné la bataille de Bannockburn ,l’armée écossaise
qui commandait les écossais ,Robert Bruce
qui commandait les écossais ,Robert Bruce
que sont les schiltrons ,carrés de piquiers
que sont les schiltrons ,carrés de piquiers
qui dirige les anglais ,Édouard II
quand a lieu la bataille de Bannockburn ,pendant la première guerre d'indépendance écossaise
Qui est l’architecte ,Daniel Perry
Quel est le style du bâtiment ,classique
Quel est le style du bâtiment ,néoclassique
A quoi fait penser cette construction ,temple de la Grèce Antique
A quoi fait penser cette construction ,un temple de la Grèce Antique
Qui est à l’origine du futur musée ,Daniel Perry
Qui est à l’origine du futur musée ,Sterling Clark
Où est installé l’architecte ,Long Island
Où est installé l’architecte ,à Long Island
Qui a gagné pour la 1ère fois 5 tours de France ,Jacques Anquetil
Qui est le principal adversaire de Poulidor ,Stablinski
Qui est le principal adversaire de Poulidor ,Stablinski
Où commence le tour de France ,Rennes
Où commence le tour de France ,à Rennes
Qui est maillot jaune à la 17ème étape ,Anquetil
Qui est maillot jaune à la 17ème étape ,Anquetil
Quelle étape gagne stablinski ,l'étape arrivant à Orléans
Quelle étape gagne stablinski ,Orléans
Sur quel site français sterling Clark avait-il un projet  ,le Petit Palais
Comment se prénomme le frère de sterling Clark ,Stephen
Où sterling Clark a-t-il acquis des bâtiments ,au cœur de New York entre la 71eme rue et la 5e Avenue
Que craint sterling Clark dans le projet de new-york ,elle souffrirait aussi de la comparaison avec d’autres collections de musées plus importants
Que craint sterling Clark dans le projet de new-york ,la comparaison avec d’autres collections de musées plus importants
Par quelle collection sterling Clark est-il fasciné ,Frick Collection
Par quelle collection sterling Clark est-il fasciné ,la Frick Collection
À quelle guerre Robert sterling Clark participe-t-il ,Première Guerre mondiale
À quelle guerre Robert sterling Clark participe-t-il ,la Première Guerre mondiale
À quelle guerre Robert sterling Clark participe-t-il ,la Première Guerre mondiale
Quelle œuvre de Toulouse lautrec figure dans la collection de sterling clark ,la lithographie Jane Avril
Quelle entreprise fabrique les machines à coudre singer ,Singer Manufacturing Company
Quelle entreprise fabrique les machines à coudre singer ,Singer Manufacturing Company
Quelle entreprise fabrique les machines à coudre singer ,la Singer Manufacturing Company
Quand Robert sterling Clark arrive-t-il à Paris ,1910
Quand Robert sterling Clark arrive-t-il à Paris ,en 1910
Quelle était le métier de l’épouse de Robert sterling Clark ,actrice
Quelle était le métier de l’épouse de Robert sterling Clark ,actrice de la Comédie-Française
Qui dirige le Clark art Institute ,Olivier Meslay
Depuis quand Olivier meslay est-il directeur du Clark art Institute ,depuis août 2016
Depuis quand Olivier meslay est-il directeur du Clark art Institute ,août 2016
Quelle période concerne les collections ,XIVe siècle jusqu’au début XXe siècle
Quelle période concerne les collections ,du XIVe siècle jusqu’au début XXe siècle
Quelle période concerne les collections ,du XIVe siècle jusqu’au début XXe siècle
Qu’est-ce que le Clark art Institute ,un musée d'art
Qu’est-ce que le Clark art Institute ,un musée d'art
Où est le Clark art Institute ,Williamstown
Où est le Clark art Institute ,à Williamstown
Quel est le revêtement des murs ,peints
De quelle couleur sont les murs ,bordeaux et or
Par quoi les vitres sont-elles remplacées ,Des vitraux en losange
À quelle date l’église a-t-elle été rénovée ,en 1891
Qui s’installe sur la 5e avenue ,riches familles
De quel matériau est fait la table de communion ,en marbre
A qui les bancs étaient-ils destinés ,familles
Dans quel matériau la chaire du chœur est-elle constituée ,en bois d'acajou
De quelle couleur est le marbre ,blanc
Quel tissu drapé le pupitre ,velours pourpre et de satin
Combien mesure le clocher ,215 pieds
Quand la cloche est-elle ramenée d’Amsterdam ,en 1795
Où est implantée la cloche importée d’Amsterdam ,dans le petit cimetière de l'église, au coin de la Cinquième Avenue et de la 29e rue
Où est implantée la cloche importée d’Amsterdam ,dans le petit cimetière de l'église
Où est situé le petit cimetière de l’église ,au coin de la Cinquième Avenue et de la 29e rue
Où est situé le petit cimetière de l’église ,au coin de la Cinquième Avenue et de la 29e rue
De quelle église provient la cloche d’Amsterdam ,église Old North
Qui est l’architecte ,Samuel Adam Warner
De quel style est l’église ,néo-roman
De quel style est l’église ,néo-roman
D’où proviennent les pierres ,Hastings-on-Hudson dans le comté de Westchester
Quelle est la date de l’inauguration ,11 octobre 1854
Quelle est la date de l’inauguration ,le 11 octobre 1854
Qu’apporte cette technique de construction ,une meilleure visibilité et une bonne acoustique
Qui est le gouverneur ,Minuit
Qui est le directeur général de la nouvelle Amsterdam ,Peter Stuyvesant
Où a eu lieu le 1er culte ,dans un moulin situé South William Street
Qui est le 1er pasteur ,Jonas Michaelius
Qui est le 1er pasteur ,le révérend Jonas Michaelius
D’où vient le 1er pasteur ,des Pays-Bas
D’où vient le 1er pasteur ,des Pays-Bas
Quand se déroule le tour de Belgique ,en avril
Qui gagne la course Paris-roubaix ,Peter Post
De quelle nationalité est Peter Post ,Néerlandais
Quel mois se courent les 4 jours de Dunkerque ,mai
Quel mois se courent les 4 jours de Dunkerque ,En mai
À quelle course stablinski ne participe-t-il pas ,Tour d'Italie
Qui termine 1er ,Stablinski
Qui est second ,Seamus Elliott
Qui est second ,Elliott
Qui est second ,Elliott
Où se déroule le circuit des 3 villes sœurs ,en Belgique
Où se passe le championnat du monde ,Salò
Où se passe le championnat du monde ,en Italie
Où se passe le championnat du monde ,à Salò en Italie
Quand se déroule le championnat du monde ,2 septembre
Quand se déroule le championnat du monde ,2 septembre
Quand se déroule le championnat du monde ,le 2 septembre
Où arrive la 7e étape ,à Chalon-sur-Saône
Qui gagne ,Anquetil
Dans quelle équipe est Stablinski ,équipe de France
Combien anquetil remporte-t-il de contre la montre ,deux
Quelle étape gagne stablinski ,deux étapes contre-la-montre
Quelle étape gagne stablinski ,septième étape à Chalon-sur-Saône
Quelle étape gagne stablinski ,la septième
De quelles essences est composé la forêt ,d'épinettes et de sapins
Quel fleuve trouve-t-on au canada ,fleuve Saint-Laurent
Quel fleuve trouve-t-on au canada ,Saint-Laurent
Où se situent les grands-lacs ,au sud-est
Quelle région est la plus peuplée ,Corridor Québec-Windsor
Quelle région est la plus peuplée ,Corridor Québec-Windsor
que peut-on dire de la densité de la population ,l'une des plus faibles au monde
Quel territoire occupe le canada ,la majeure partie de la portion septentrionale de l'Amérique du Nord, s'étendant de l'océan Atlantique à l'est jusqu'à l'océan Pacifique à l'ouest, et au nord vers l'océan Arctique
Quel territoire occupe le canada ,la majeure partie de la portion septentrionale de l'Amérique du Nord
Quel territoire occupe le canada ,de l'océan Atlantique à l'est jusqu'à l'océan Pacifique à l'ouest, et au nord vers l'océan Arctique
Où le canada partage-t-il une frontière avec la France ,Saint-Pierre-et-Miquelon
Que réclame le canada ,portion de l'Arctique
Quelle est la ville la plus au nord au canada ,Alert (Nunavut
De quel pôle le canada est-il le plus proche ,du Pôle Nord
Qui disposent d'emblèmes ,Toutes les provinces et territoires
Qui disposent de législature ,Toutes les provinces
comment sont désignés les 1ers ministres des provinces ,de la même façon que le Premier Ministre du Canada
qui représente la couronne dans les provinces ,son lieutenant-gouverneur
Quel est le rôle du lieutenant-gouverneur ,représentant de la Couronne
Quel est le rôle du lieutenant-gouverneur ,homologue provincial du gouverneur général du Canada
Qui gèrent les programmes sociaux ,Les provinces
Que gèrent les provinces ,des programmes sociaux
Par qui sont attribués les paiements de péréquation ,le gouvernement fédéral
A quoi servent les paiements de péréquation ,assurer que des standards uniformes et raisonnables de services publics et d'imposition soient conservées entre les provinces les plus riches et celles les plus pauvres
A quoi servent les paiements de péréquation ,des standards uniformes et raisonnables de services publics
Qu'est-ce qui permet d'équilibrer l'imposition entre les provinces ,paiements de péréquation
Qu'est-ce qui permet d'équilibrer l'imposition entre les provinces ,Les paiements de péréquation sont accordés par le gouvernement fédéral
Qu'est-ce qui permet d'équilibrer l'imposition entre les provinces ,Les paiements de péréquation
Où est située l'île Machias Seal ,dans le golfe du Maine
Sur quoi porte le différent entre le Canada et les Etats-Unis ,sur le droit de propriété de l'île Machias Seal
Qui est à l'origine de la commission de la frontière internationale ,le Canada et les États-Unis
A quoi sert la commission de la frontière internationale ,entretenir la frontière
Où se situe l'île Hans ,dans le détroit de Nares
Où se situe l'île Hans ,dans le détroit de Nares
Que dit Diaz en 1878 ,Pauvre Mexique si loin de Dieu et si proche des États-Unis
Qui est l'opposant de Diaz ,Madero
Que souhaite la classe moyenne ,accéder au pouvoir
Pourquoi les paysans ne sont-ils pas satisfaits ,dépossédés de leurs terres
Pourquoi les paysans ne sont-ils pas satisfaits ,les paysans dépossédés de leurs terres
Quel est un des éléments de l'avènement de la révolution ,la baisse des salaires réels
Qui accède à la présidence mexicaine en 1876 ,Porfirio Díaz
A quoi servent les lois de 1884 et 1896 ,attirer les investisseurs
Quand commencent les grèves ,à partir de 1906
Que permet la loi sur la fuite ,d'abattre un prisonnier qui essaie de fuir
En quelle année, Porfirio Diaz cesse-t-il d'être président ,en 1911
Qui était chef du gouvernement en 1861 ,Juárez
Envers quel pays le Mexique a-t-il une dette ,France
Envers quel pays le Mexique a-t-il une dette ,La France
Avec qui la France intervient-elle militairement ,l’Espagne et de l’Angleterre
Où le débarquement a-t-il lieu ,Veracruz
Où le débarquement a-t-il lieu ,à Veracruz
Quand les anglais et les français débarquent-ils ,en janvier 1862
Quand les anglais et les français débarquent-ils ,janvier 1862
Quand les anglais et les français débarquent-ils ,en janvier 1862
Quand s'achève la guerre ,en 1848
Comment la guerre prend-elle fin ,traité
Que perd le Mexique ,40 % de son territoire
Contre qui le Mexique perd-il la guerre ,les États-Unis
Contre qui le Mexique perd-il la guerre ,États-Unis
Contre qui le Mexique perd-il la guerre ,États-Unis
De quelle année date la constitution Mexicaine ,1857
De qui descendent les criollos ,Européens
Où vivent les Criollos ,Nouvelle-Espagne
Où vivent les Criollos ,Mexique
de quelle origine sont les criollos ,le plus souvent d'Espagnols
comment les criollos désignent-ils les Espagnols ,gachupines
Combien y a-t-il d'Espagnols ,75 000
Pendant combien de temps l'argument du saumon a-t-il été utilisé ,trente années
